,investor,year,weighted_score
6205,FRONTIER INVESTMENT MGMT CO,2017,17.92489071264389
14379,"SENZAR ASSET MANAGEMENT, LLC",2017,17.912626447439383
16388,Tekla Capital Management LLC,2017,17.88700787602703
7022,GREYSTONE INVESTMENT MANAGEMENT LLC,2017,17.882509369211576
98,ACADEMY CAPITAL MANAGEMENT INC/TX,2017,17.84319341070989
8572,Intersect Capital LLC,2017,17.76829074799354
11600,Nexus Investment Management Inc.,2017,17.754467143317505
2318,"Bedell Frazier Investment Counseling, LLC",2017,17.73774304134938
10729,"Maple Capital Management, Inc.",2017,17.73266016611104
1693,"BENNICAS & ASSOCIATES, INC.",2017,17.723692699106163
11975,Oldfield Partners LLP,2017,17.709088834672364
5568,Elgethun Capital Management,2017,17.700787424782725
17487,WINDWARD CAPITAL MANAGEMENT CO /CA,2017,17.700366165627003
9449,"LEVIN CAPITAL STRATEGIES, L.P.",2017,17.67939916685708
5192,"Douglass Winthrop Advisors, LLC",2017,17.6275046751457
4760,DAVIS-REA LTD.,2017,17.621028810196414
6893,GOLUB GROUP LLC,2017,17.61068150243398
16523,Torch Wealth Management LLC,2017,17.571487317893073
563,ARGENT TRUST Co,2017,17.556186671340686
969,"Altimeter Capital Management, LP",2017,17.54937302872411
4165,"Chieftain Capital Management, Inc.",2017,17.54053994654888
8169,Hollow Brook Wealth Management LLC,2017,17.51694397045901
6439,"First National Bank of Mount Dora, Trust Investment Services",2017,17.51435520901661
15673,"Stockman Wealth Management, Inc.",2017,17.49903572169653
209,"AFFINITY INVESTMENT ADVISORS, LLC",2017,17.455644174837612
4087,"Centre Asset Management, LLC",2017,17.450025385448036
7350,"Grantham, Mayo, Van Otterloo & Co. LLC",2017,17.439474493579194
1183,Argyle Capital Management Inc.,2017,17.436724028405752
10552,MOON CAPITAL MANAGEMENT LP,2017,17.416006575877557
17406,WHEATLAND ADVISORS INC,2017,17.411785448118202
9391,LAWSON KROEKER INVESTMENT MANAGEMENT INC/NE,2017,17.39019055082779
4326,Community Bank of Raymore,2017,17.382586773628113
7398,Grisanti Capital Management LLC,2017,17.31692634191489
